transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,profit,month,day_of_week,hour,age_group
1173,2022-04-12,21:03:00,70,Male,64.0,Electronics,4.0,30.0,15.0,120.0,60.0,4.0,Tuesday,21,51-65
595,,21:35:00,65,Female,18.0,Clothing,4.0,500.0,210.0,2000.0,1160.0,,,21,18-25
827,,19:24:00,96,Male,61.0,Beauty,3.0,300.0,165.0,900.0,405.0,,,19,51-65
965,,21:45:00,84,Male,22.0,Clothing,4.0,50.0,13.0,200.0,148.0,,,21,18-25
1595,2023-04-10,17:44:00,115,Female,18.0,Clothing,4.0,500.0,255.0,2000.0,980.0,4.0,Monday,17,18-25
1827,2022-09-11,20:02:00,62,Male,61.0,Beauty,3.0,300.0,132.0,900.0,504.0,9.0,Sunday,20,51-65
1965,2022-12-12,20:03:00,93,Male,22.0,Clothing,4.0,50.0,21.5,200.0,114.0,12.0,Monday,20,18-25
388,2022-03-12,19:04:00,60,Male,50.0,Electronics,1.0,25.0,12.25,25.0,12.75,3.0,Saturday,19,36-50
631,,22:18:00,92,Male,56.0,Electronics,3.0,30.0,16.5,90.0,40.5,,,22,51-65
1388,,18:12:00,89,Male,50.0,Electronics,1.0,25.0,6.75,25.0,18.25,,,18,36-50
1631,2022-01-11,19:11:00,75,Male,56.0,Electronics,3.0,30.0,12.3,90.0,53.099999999999994,1.0,Tuesday,19,51-65
554,2022-06-12,21:04:00,94,Female,46.0,Beauty,3.0,50.0,13.0,150.0,111.0,6.0,Sunday,21,36-50
812,2023-02-10,17:45:00,89,Male,19.0,Electronics,3.0,25.0,11.25,75.0,41.25,2.0,Friday,17,18-25
1554,,19:55:00,83,Female,46.0,Beauty,3.0,50.0,15.5,150.0,103.5,,,19,36-50
1812,,22:19:00,85,Male,19.0,Electronics,3.0,25.0,12.0,75.0,39.0,,,22,18-25
58,,19:18:00,53,Male,18.0,Clothing,4.0,300.0,75.0,1200.0,900.0,,,19,18-25
952,,18:09:00,69,Female,57.0,Clothing,1.0,25.0,13.25,25.0,11.75,,,18,51-65
1058,,18:31:00,100,Male,18.0,Clothing,4.0,300.0,153.0,1200.0,588.0,,,18,18-25
1952,,22:13:00,114,Female,57.0,Clothing,1.0,25.0,13.5,25.0,11.5,,,22,51-65
345,2022-07-12,18:56:00,104,Male,62.0,Electronics,1.0,30.0,13.5,30.0,16.5,7.0,Tuesday,18,51-65
458,,21:35:00,110,Female,39.0,Electronics,4.0,25.0,7.0,100.0,72.0,,,21,36-50
582,,21:38:00,110,Male,35.0,Clothing,3.0,300.0,75.0,900.0,675.0,,,21,26-35
963,,18:24:00,76,Female,55.0,Beauty,1.0,50.0,13.0,50.0,37.0,,,18,51-65
1345,,17:50:00,98,Male,62.0,Electronics,1.0,30.0,11.4,30.0,18.6,,,17,51-65
1458,2023-09-10,19:21:00,95,Female,39.0,Electronics,4.0,25.0,9.75,100.0,61.0,9.0,Sunday,19,36-50
1582,,19:12:00,56,Male,35.0,Clothing,3.0,300.0,114.0,900.0,558.0,,,19,26-35
1963,2022-12-12,20:56:00,115,Female,55.0,Beauty,1.0,50.0,20.5,50.0,29.5,12.0,Monday,20,51-65
369,,19:42:00,111,Male,23.0,Electronics,3.0,500.0,215.0,1500.0,855.0,,,19,18-25
706,2022-04-09,22:19:00,66,Male,51.0,Electronics,4.0,25.0,8.0,100.0,68.0,4.0,Saturday,22,51-65
747,,18:12:00,51,Male,23.0,Beauty,1.0,30.0,9.3,30.0,20.7,,,18,18-25
1369,2022-10-10,21:14:00,64,Male,23.0,Electronics,3.0,500.0,180.0,1500.0,960.0,10.0,Monday,21,18-25
1706,,18:04:00,57,Male,51.0,Electronics,4.0,25.0,11.75,100.0,53.0,,,18,51-65
1747,2023-05-09,18:22:00,87,Male,23.0,Beauty,1.0,30.0,16.2,30.0,13.8,5.0,Tuesday,18,18-25
533,,17:19:00,92,Male,19.0,Electronics,3.0,500.0,155.0,1500.0,1035.0,,,17,18-25
1533,,19:35:00,67,Male,19.0,Electronics,3.0,500.0,255.0,1500.0,735.0,,,19,18-25
169,,18:47:00,73,Male,18.0,Beauty,3.0,500.0,145.0,1500.0,1065.0,,,18,18-25
645,,22:11:00,51,Female,35.0,Electronics,4.0,30.0,11.1,120.0,75.6,,,22,26-35
968,,20:34:00,101,Female,48.0,Clothing,3.0,300.0,120.0,900.0,540.0,,,20,36-50
997,2023-01-10,20:36:00,51,Male,52.0,Beauty,3.0,30.0,15.0,90.0,45.0,1.0,Tuesday,20,51-65
1169,,17:12:00,101,Male,18.0,Beauty,3.0,500.0,255.0,1500.0,735.0,,,17,18-25
1645,2023-12-10,17:27:00,109,Female,35.0,Electronics,4.0,30.0,9.0,120.0,84.0,12.0,Sunday,17,26-35
1968,,19:09:00,75,Female,48.0,Clothing,3.0,300.0,153.0,900.0,441.0,,,19,36-50
1997,,21:09:00,99,Male,52.0,Beauty,3.0,30.0,10.2,90.0,59.400000000000006,,,21,51-65
57,2022-11-10,20:12:00,64,Female,63.0,Beauty,1.0,30.0,10.2,30.0,19.8,11.0,Thursday,20,51-65
137,2022-10-09,20:42:00,66,Male,46.0,Beauty,2.0,500.0,125.0,1000.0,750.0,10.0,Sunday,20,36-50
778,,18:28:00,105,Female,47.0,Beauty,4.0,25.0,13.75,100.0,45.0,,,18,36-50
1057,,22:31:00,114,Female,63.0,Beauty,1.0,30.0,15.9,30.0,14.1,,,22,51-65
1137,2022-05-11,22:34:00,104,Male,46.0,Beauty,2.0,500.0,145.0,1000.0,710.0,5.0,Wednesday,22,36-50
1778,,19:57:00,94,Female,47.0,Beauty,4.0,25.0,11.25,100.0,55.0,,,19,36-50
599,2023-10-12,19:07:00,82,Female,28.0,Beauty,2.0,50.0,24.5,100.0,51.0,10.0,Thursday,19,26-35
938,,17:55:00,103,Male,49.0,Clothing,4.0,50.0,23.0,200.0,108.0,,,17,36-50
1599,,17:23:00,110,Female,28.0,Beauty,2.0,50.0,20.5,100.0,59.0,,,17,26-35
1938,2022-12-10,20:15:00,76,Male,49.0,Clothing,4.0,50.0,13.5,200.0,146.0,12.0,Saturday,20,36-50
234,2023-09-12,17:42:00,64,Female,62.0,Electronics,2.0,25.0,13.75,50.0,22.5,9.0,Tuesday,17,51-65
1234,2023-07-09,17:46:00,78,Female,62.0,Electronics,2.0,25.0,8.25,50.0,33.5,7.0,Sunday,17,51-65
410,,19:41:00,64,Female,29.0,Clothing,2.0,50.0,14.5,100.0,71.0,,,19,26-35
417,2023-01-10,22:03:00,109,Male,43.0,Electronics,3.0,300.0,162.0,900.0,414.0,1.0,Tuesday,22,36-50
581,,21:16:00,103,Female,48.0,Beauty,2.0,30.0,13.8,60.0,32.4,,,21,36-50
1410,,18:47:00,72,Female,29.0,Clothing,2.0,50.0,22.5,100.0,55.0,,,18,26-35
1417,,17:43:00,54,Male,43.0,Electronics,3.0,300.0,147.0,900.0,459.0,,,17,36-50
1581,,18:57:00,108,Female,48.0,Beauty,2.0,30.0,9.9,60.0,40.2,,,18,36-50
74,2023-05-10,19:50:00,56,Female,18.0,Beauty,4.0,500.0,205.0,2000.0,1180.0,5.0,Wednesday,19,18-25
87,2022-07-09,18:09:00,104,Female,28.0,Beauty,2.0,50.0,15.5,100.0,69.0,7.0,Saturday,18,26-35
803,,17:16:00,60,Male,39.0,Clothing,4.0,25.0,6.75,100.0,73.0,,,17,36-50
1074,2022-04-10,20:18:00,67,Female,18.0,Beauty,4.0,500.0,230.0,2000.0,1080.0,4.0,Sunday,20,18-25
1087,2022-08-11,23:00:00,81,Female,28.0,Beauty,2.0,50.0,15.0,100.0,70.0,8.0,Thursday,23,26-35
1803,,19:36:00,101,Male,39.0,Clothing,4.0,25.0,8.5,100.0,66.0,,,19,36-50
424,,19:21:00,101,Male,57.0,Beauty,4.0,300.0,147.0,1200.0,612.0,,,19,51-65
641,,18:30:00,105,Female,40.0,Electronics,1.0,300.0,144.0,300.0,156.0,,,18,36-50
918,,21:59:00,114,Female,42.0,Electronics,3.0,30.0,16.2,90.0,41.400000000000006,,,21,36-50
1424,2023-05-09,21:32:00,54,Male,57.0,Beauty,4.0,300.0,111.0,1200.0,756.0,5.0,Tuesday,21,51-65
1641,2022-01-09,17:41:00,65,Female,40.0,Electronics,1.0,300.0,165.0,300.0,135.0,1.0,Sunday,17,36-50
1918,2022-10-12,21:57:00,56,Female,42.0,Electronics,3.0,30.0,13.2,90.0,50.400000000000006,10.0,Wednesday,21,36-50
1,,19:10:00,50,Male,34.0,Beauty,3.0,50.0,16.0,150.0,102.0,,,19,26-35
95,2022-06-11,19:57:00,103,Female,32.0,Clothing,2.0,30.0,7.5,60.0,45.0,6.0,Saturday,19,26-35
171,,20:10:00,109,Female,52.0,Clothing,3.0,300.0,126.0,900.0,522.0,,,20,51-65
1001,2023-01-09,20:11:00,99,Male,34.0,Beauty,3.0,50.0,22.0,150.0,84.0,1.0,Monday,20,26-35
1095,2022-05-09,17:56:00,56,Female,32.0,Clothing,2.0,30.0,9.9,60.0,40.2,5.0,Monday,17,26-35
1171,2022-05-10,21:05:00,87,Female,52.0,Clothing,3.0,300.0,84.0,900.0,648.0,5.0,Tuesday,21,51-65
156,2022-02-12,19:34:00,60,Female,43.0,Clothing,4.0,25.0,7.0,100.0,72.0,2.0,Saturday,19,36-50
493,2022-01-12,20:10:00,95,Male,41.0,Beauty,2.0,25.0,7.75,50.0,34.5,1.0,Wednesday,20,36-50
1156,,21:10:00,68,Female,43.0,Clothing,4.0,25.0,13.5,100.0,46.0,,,21,36-50
1493,,21:49:00,58,Male,41.0,Beauty,2.0,25.0,6.75,50.0,36.5,,,21,36-50
115,2022-02-09,19:21:00,67,Male,51.0,Clothing,3.0,500.0,255.0,1500.0,735.0,2.0,Wednesday,19,51-65
715,2022-11-10,20:57:00,55,Female,42.0,Beauty,4.0,25.0,6.25,100.0,75.0,11.0,Thursday,20,36-50
1115,,17:41:00,99,Male,51.0,Clothing,3.0,500.0,180.0,1500.0,960.0,,,17,51-65
1715,,19:35:00,89,Female,42.0,Beauty,4.0,25.0,9.75,100.0,61.0,,,19,36-50
267,,17:53:00,84,Female,32.0,Beauty,3.0,30.0,12.0,90.0,54.0,,,17,26-35
362,,22:43:00,101,Male,50.0,Clothing,1.0,25.0,10.25,25.0,14.75,,,22,36-50
856,2022-05-11,17:43:00,102,Male,54.0,Electronics,4.0,30.0,9.3,120.0,82.8,5.0,Wednesday,17,51-65
1267,,21:03:00,91,Female,32.0,Beauty,3.0,30.0,9.6,90.0,61.2,,,21,26-35
1362,,18:53:00,104,Male,50.0,Clothing,1.0,25.0,11.0,25.0,14.0,,,18,36-50
1856,,21:34:00,114,Male,54.0,Electronics,4.0,30.0,16.2,120.0,55.2,,,21,51-65
84,2023-10-11,17:17:00,89,Female,38.0,Electronics,3.0,30.0,10.2,90.0,59.400000000000006,10.0,Wednesday,17,36-50
795,2023-03-10,19:51:00,71,Male,57.0,Electronics,1.0,300.0,102.0,300.0,198.0,3.0,Friday,19,51-65
1084,,20:37:00,93,Female,38.0,Electronics,3.0,30.0,7.8,90.0,66.6,,,20,36-50
1795,,18:50:00,86,Male,57.0,Electronics,1.0,300.0,105.0,300.0,195.0,,,18,51-65
24,,22:59:00,59,Female,49.0,Clothing,1.0,300.0,87.0,300.0,213.0,,,22,36-50
215,2022-03-10,21:20:00,101,Male,58.0,Clothing,3.0,500.0,145.0,1500.0,1065.0,3.0,Thursday,21,51-65
739,,17:09:00,57,Male,36.0,Beauty,1.0,25.0,10.25,25.0,14.75,,,17,36-50
1024,2023-03-12,21:51:00,72,Female,49.0,Clothing,1.0,300.0,126.0,300.0,174.0,3.0,Sunday,21,36-50
1215,,20:44:00,107,Male,58.0,Clothing,3.0,500.0,130.0,1500.0,1110.0,,,20,51-65
1739,,17:52:00,67,Male,36.0,Beauty,1.0,25.0,11.25,25.0,13.75,,,17,36-50
289,2023-09-09,20:29:00,107,Male,53.0,Electronics,2.0,30.0,8.1,60.0,43.8,9.0,Saturday,20,51-65
741,,22:30:00,53,Male,48.0,Clothing,1.0,300.0,141.0,300.0,159.0,,,22,36-50
810,2022-01-12,18:04:00,76,Male,59.0,Electronics,4.0,25.0,13.75,100.0,45.0,1.0,Wednesday,18,51-65
1289,2023-10-10,19:35:00,83,Male,53.0,Electronics,2.0,30.0,16.2,60.0,27.6,10.0,Tuesday,19,51-65
1741,2023-02-09,20:47:00,70,Male,48.0,Clothing,1.0,300.0,132.0,300.0,168.0,2.0,Thursday,20,36-50
1810,,18:29:00,106,Male,59.0,Electronics,4.0,25.0,13.5,100.0,46.0,,,18,51-65
266,2022-12-09,18:26:00,66,Female,19.0,Electronics,2.0,30.0,14.4,60.0,31.2,12.0,Friday,18,18-25
389,2022-11-11,19:06:00,109,Male,21.0,Clothing,2.0,25.0,12.25,50.0,25.5,11.0,Friday,19,18-25
1266,2023-03-09,20:08:00,79,Female,19.0,Electronics,2.0,30.0,15.6,60.0,28.8,3.0,Thursday,20,18-25
1389,,18:11:00,60,Male,21.0,Clothing,2.0,25.0,9.5,50.0,31.0,,,18,18-25
112,,18:44:00,57,Male,37.0,Clothing,3.0,500.0,165.0,1500.0,1005.0,,,18,36-50
566,,19:15:00,106,Female,64.0,Clothing,1.0,30.0,8.4,30.0,21.6,,,19,51-65
608,2022-07-12,22:19:00,112,Female,55.0,Electronics,3.0,500.0,200.0,1500.0,900.0,7.0,Tuesday,22,51-65
1112,,17:11:00,94,Male,37.0,Clothing,3.0,500.0,180.0,1500.0,960.0,,,17,36-50
1566,2022-03-10,18:17:00,56,Female,64.0,Clothing,1.0,30.0,15.6,30.0,14.4,3.0,Thursday,18,51-65
1608,,21:01:00,87,Female,55.0,Electronics,3.0,500.0,265.0,1500.0,705.0,,,21,51-65
348,,20:20:00,83,Female,35.0,Electronics,2.0,300.0,147.0,600.0,306.0,,,20,26-35
1348,,17:21:00,79,Female,35.0,Electronics,2.0,300.0,87.0,600.0,426.0,,,17,26-35
199,,21:34:00,53,Male,45.0,Beauty,3.0,500.0,135.0,1500.0,1095.0,,,21,36-50
258,,17:40:00,109,Female,37.0,Clothing,1.0,50.0,22.0,50.0,28.0,,,17,36-50
485,2022-08-11,17:30:00,101,Male,24.0,Electronics,1.0,30.0,11.4,30.0,18.6,8.0,Thursday,17,18-25
576,,17:30:00,113,Female,33.0,Beauty,3.0,50.0,20.0,150.0,90.0,,,17,26-35
1199,,17:46:00,110,Male,45.0,Beauty,3.0,500.0,190.0,1500.0,930.0,,,17,36-50
1258,2022-03-12,20:27:00,64,Female,37.0,Clothing,1.0,50.0,21.5,50.0,28.5,3.0,Saturday,20,36-50
1485,,18:29:00,66,Male,24.0,Electronics,1.0,30.0,15.6,30.0,14.4,,,18,18-25
1576,,18:34:00,108,Female,33.0,Beauty,3.0,50.0,27.5,150.0,67.5,,,18,26-35
65,2022-11-12,20:03:00,84,Male,51.0,Electronics,4.0,500.0,160.0,2000.0,1360.0,11.0,Saturday,20,51-65
311,,21:01:00,61,Female,32.0,Beauty,4.0,25.0,9.75,100.0,61.0,,,21,26-35
791,2022-04-09,16:28:00,106,Female,51.0,Beauty,1.0,25.0,11.75,25.0,13.25,4.0,Saturday,16,51-65
971,,16:50:00,64,Female,27.0,Electronics,4.0,50.0,26.5,200.0,94.0,,,16,26-35
999,,16:45:00,110,Female,36.0,Electronics,3.0,50.0,21.5,150.0,85.5,,,16,36-50
1065,,15:16:00,76,Male,51.0,Electronics,4.0,500.0,175.0,2000.0,1300.0,,,15,51-65
1311,,15:22:00,84,Female,32.0,Beauty,4.0,25.0,9.25,100.0,63.0,,,15,26-35
1791,2022-06-10,14:52:00,87,Female,51.0,Beauty,1.0,25.0,7.0,25.0,18.0,6.0,Friday,14,51-65
1971,2022-12-09,16:19:00,90,Female,27.0,Electronics,4.0,50.0,19.0,200.0,124.0,12.0,Friday,16,26-35
1999,2022-12-11,13:06:00,61,Female,36.0,Electronics,3.0,50.0,13.0,150.0,111.0,12.0,Sunday,13,36-50
395,2022-01-12,15:00:00,76,Male,50.0,Electronics,2.0,500.0,175.0,1000.0,650.0,1.0,Wednesday,15,36-50
535,,13:46:00,59,Male,47.0,Beauty,3.0,30.0,16.2,90.0,41.400000000000006,,,13,36-50
580,,14:44:00,104,Female,31.0,Clothing,3.0,500.0,200.0,1500.0,900.0,,,14,26-35
712,2023-12-09,14:15:00,108,Female,57.0,Beauty,2.0,25.0,11.5,50.0,27.0,12.0,Saturday,14,51-65
868,2023-04-12,13:39:00,110,Female,25.0,Electronics,1.0,300.0,111.0,300.0,189.0,4.0,Wednesday,13,18-25
1395,2023-10-09,14:18:00,91,Male,50.0,Electronics,2.0,500.0,130.0,1000.0,740.0,10.0,Monday,14,36-50
1535,,15:31:00,52,Male,47.0,Beauty,3.0,30.0,9.9,90.0,60.3,,,15,36-50
1580,,15:47:00,105,Female,31.0,Clothing,3.0,500.0,250.0,1500.0,750.0,,,15,26-35
1712,,16:37:00,92,Female,57.0,Beauty,2.0,25.0,8.75,50.0,32.5,,,16,51-65
1868,2022-06-12,16:23:00,78,Female,25.0,Electronics,1.0,300.0,138.0,300.0,162.0,6.0,Sunday,16,18-25
531,2022-08-10,12:30:00,105,Male,31.0,Electronics,1.0,500.0,275.0,500.0,225.0,8.0,Wednesday,12,26-35
550,,16:58:00,80,Male,40.0,Clothing,3.0,300.0,90.0,900.0,630.0,,,16,36-50
1531,,13:19:00,56,Male,31.0,Electronics,1.0,500.0,250.0,500.0,250.0,,,13,26-35
1550,,13:11:00,73,Male,40.0,Clothing,3.0,300.0,147.0,900.0,459.0,,,13,36-50
392,,13:11:00,77,Male,27.0,Clothing,2.0,300.0,78.0,600.0,444.0,,,13,26-35
453,,14:45:00,90,Female,26.0,Clothing,2.0,500.0,265.0,1000.0,470.0,,,14,26-35
540,,16:17:00,79,Female,46.0,Electronics,3.0,300.0,87.0,900.0,639.0,,,16,36-50
625,,13:36:00,68,Male,31.0,Clothing,1.0,300.0,123.0,300.0,177.0,,,13,26-35
1392,2022-12-09,12:28:00,70,Male,27.0,Clothing,2.0,300.0,90.0,600.0,420.0,12.0,Friday,12,26-35
1453,,13:24:00,113,Female,26.0,Clothing,2.0,500.0,205.0,1000.0,590.0,,,13,26-35
1540,2023-12-10,16:51:00,115,Female,46.0,Electronics,3.0,300.0,147.0,900.0,459.0,12.0,Sunday,16,36-50
1625,,16:36:00,52,Male,31.0,Clothing,1.0,300.0,147.0,300.0,153.0,,,16,26-35
244,,13:57:00,101,Male,28.0,Beauty,2.0,50.0,20.5,100.0,59.0,,,13,26-35
355,,13:42:00,96,Female,55.0,Electronics,1.0,500.0,260.0,500.0,240.0,,,13,51-65
468,2022-05-12,14:32:00,86,Male,40.0,Electronics,1.0,25.0,12.25,25.0,12.75,5.0,Thursday,14,36-50
700,2022-01-09,15:07:00,61,Male,36.0,Electronics,4.0,500.0,250.0,2000.0,1000.0,1.0,Sunday,15,36-50
752,,16:06:00,79,Male,29.0,Clothing,2.0,50.0,13.0,100.0,74.0,,,16,26-35
828,,15:54:00,76,Female,33.0,Electronics,4.0,300.0,132.0,1200.0,672.0,,,15,26-35
1244,2022-11-12,16:47:00,100,Male,28.0,Beauty,2.0,50.0,19.5,100.0,61.0,11.0,Saturday,16,26-35
1355,,13:19:00,107,Female,55.0,Electronics,1.0,500.0,155.0,500.0,345.0,,,13,51-65
1468,2023-08-11,13:14:00,73,Male,40.0,Electronics,1.0,25.0,9.75,25.0,15.25,8.0,Friday,13,36-50
1700,,16:10:00,87,Male,36.0,Electronics,4.0,500.0,210.0,2000.0,1160.0,,,16,36-50
1752,,13:01:00,79,Male,29.0,Clothing,2.0,50.0,14.5,100.0,71.0,,,13,26-35
1828,,14:14:00,99,Female,33.0,Electronics,4.0,300.0,165.0,1200.0,540.0,,,14,26-35
80,,16:51:00,82,Female,64.0,Clothing,2.0,30.0,12.3,60.0,35.4,,,16,51-65
214,2022-05-11,16:31:00,53,Male,20.0,Beauty,2.0,30.0,8.1,60.0,43.8,5.0,Wednesday,16,18-25
361,2022-12-09,16:37:00,112,Female,34.0,Electronics,4.0,300.0,81.0,1200.0,876.0,12.0,Friday,16,26-35
526,,12:47:00,65,Male,33.0,Clothing,2.0,50.0,19.5,100.0,61.0,,,12,26-35
1080,2022-08-12,13:31:00,70,Female,64.0,Clothing,2.0,30.0,13.2,60.0,33.6,8.0,Friday,13,51-65
1214,,14:24:00,50,Male,20.0,Beauty,2.0,30.0,11.1,60.0,37.8,,,14,18-25
1361,2023-12-09,16:00:00,89,Female,34.0,Electronics,4.0,300.0,153.0,1200.0,588.0,12.0,Saturday,16,26-35
1526,,15:06:00,84,Male,33.0,Clothing,2.0,50.0,26.5,100.0,47.0,,,15,26-35
265,,12:12:00,80,Male,55.0,Clothing,3.0,300.0,132.0,900.0,504.0,,,12,51-65
586,,14:57:00,84,Male,50.0,Electronics,1.0,50.0,21.5,50.0,28.5,,,14,36-50
1265,2022-05-11,14:35:00,86,Male,55.0,Clothing,3.0,300.0,111.0,900.0,567.0,5.0,Wednesday,14,51-65
1586,2022-04-11,16:25:00,59,Male,50.0,Electronics,1.0,50.0,14.0,50.0,36.0,4.0,Monday,16,36-50
336,2023-04-11,13:05:00,67,Female,52.0,Beauty,3.0,50.0,25.0,150.0,75.0,4.0,Tuesday,13,51-65
571,,12:51:00,87,Female,41.0,Electronics,1.0,50.0,16.0,50.0,34.0,,,12,36-50
1336,,13:27:00,74,Female,52.0,Beauty,3.0,50.0,21.5,150.0,85.5,,,13,51-65
1571,2022-08-11,14:55:00,105,Female,41.0,Electronics,1.0,50.0,25.0,50.0,25.0,8.0,Thursday,14,36-50
9,2022-02-12,13:12:00,85,Male,63.0,Electronics,2.0,300.0,78.0,600.0,444.0,2.0,Saturday,13,51-65
552,,13:32:00,85,Female,49.0,Electronics,3.0,25.0,9.75,75.0,45.75,,,13,36-50
771,,12:23:00,70,Male,24.0,Electronics,2.0,25.0,11.75,50.0,26.5,,,12,18-25
1009,,14:18:00,88,Male,63.0,Electronics,2.0,300.0,78.0,600.0,444.0,,,14,51-65
1552,,12:11:00,55,Female,49.0,Electronics,3.0,25.0,13.0,75.0,36.0,,,12,36-50
1771,,13:41:00,108,Male,24.0,Electronics,2.0,25.0,10.75,50.0,28.5,,,13,18-25
496,2022-12-12,13:07:00,91,Male,23.0,Clothing,2.0,300.0,141.0,600.0,318.0,12.0,Monday,13,18-25
701,,16:33:00,93,Female,52.0,Beauty,2.0,30.0,14.1,60.0,31.8,,,16,51-65
1496,2022-03-09,15:05:00,110,Male,23.0,Clothing,2.0,300.0,120.0,600.0,360.0,3.0,Wednesday,15,18-25
1701,,15:09:00,62,Female,52.0,Beauty,2.0,30.0,15.9,60.0,28.2,,,15,51-65
139,,14:03:00,113,Male,36.0,Beauty,4.0,500.0,230.0,2000.0,1080.0,,,14,36-50
151,2023-12-10,15:49:00,108,Male,29.0,Clothing,1.0,50.0,18.0,50.0,32.0,12.0,Sunday,15,26-35
1139,,14:23:00,87,Male,36.0,Beauty,4.0,500.0,230.0,2000.0,1080.0,,,14,36-50
1151,2022-12-12,14:48:00,99,Male,29.0,Clothing,1.0,50.0,26.0,50.0,24.0,12.0,Monday,14,26-35
83,,15:57:00,56,Male,54.0,Electronics,2.0,50.0,16.5,100.0,67.0,,,15,51-65
153,,15:52:00,62,Male,63.0,Electronics,2.0,500.0,195.0,1000.0,610.0,,,15,51-65
451,2023-09-10,15:38:00,74,Female,45.0,Electronics,1.0,30.0,13.5,30.0,16.5,9.0,Sunday,15,36-50
1083,,15:46:00,99,Male,54.0,Electronics,2.0,50.0,17.5,100.0,65.0,,,15,51-65
1153,,12:30:00,91,Male,63.0,Electronics,2.0,500.0,265.0,1000.0,470.0,,,12,51-65
1451,,12:10:00,94,Female,45.0,Electronics,1.0,30.0,13.2,30.0,16.8,,,12,36-50
99,,15:12:00,71,Female,50.0,Electronics,4.0,300.0,132.0,1200.0,672.0,,,15,36-50
783,2022-11-11,15:37:00,91,Female,56.0,Clothing,1.0,300.0,150.0,300.0,150.0,11.0,Friday,15,51-65
1099,,12:41:00,56,Female,50.0,Electronics,4.0,300.0,162.0,1200.0,552.0,,,12,36-50
1783,2023-05-09,16:37:00,52,Female,56.0,Clothing,1.0,300.0,135.0,300.0,165.0,5.0,Tuesday,16,51-65
409,,12:30:00,55,Female,21.0,Electronics,3.0,300.0,87.0,900.0,639.0,,,12,18-25
525,2022-05-09,14:15:00,98,Female,47.0,Beauty,2.0,25.0,7.0,50.0,36.0,5.0,Monday,14,36-50
939,2022-07-11,15:28:00,75,Female,46.0,Electronics,1.0,300.0,81.0,300.0,219.0,7.0,Monday,15,36-50
994,,16:38:00,73,Female,51.0,Beauty,2.0,500.0,125.0,1000.0,750.0,,,16,51-65
1409,,12:15:00,102,Female,21.0,Electronics,3.0,300.0,138.0,900.0,486.0,,,12,18-25
1525,,13:35:00,106,Female,47.0,Beauty,2.0,25.0,12.0,50.0,26.0,,,13,36-50
1939,,13:30:00,74,Female,46.0,Electronics,1.0,300.0,135.0,300.0,165.0,,,13,36-50
1994,,13:27:00,86,Female,51.0,Beauty,2.0,500.0,250.0,1000.0,500.0,,,13,51-65
96,,14:10:00,62,Female,44.0,Clothing,2.0,300.0,84.0,600.0,432.0,,,14,36-50
609,,13:02:00,59,Female,47.0,Clothing,2.0,50.0,13.0,100.0,74.0,,,13,36-50
982,2022-10-11,14:08:00,50,Female,46.0,Beauty,3.0,30.0,15.6,90.0,43.2,10.0,Tuesday,14,36-50
1096,2022-01-12,14:49:00,82,Female,44.0,Clothing,2.0,300.0,138.0,600.0,324.0,1.0,Wednesday,14,36-50
1609,2023-05-10,13:58:00,81,Female,47.0,Clothing,2.0,50.0,22.5,100.0,55.0,5.0,Wednesday,13,36-50
1982,2023-09-09,12:46:00,110,Female,46.0,Beauty,3.0,30.0,16.5,90.0,40.5,9.0,Saturday,12,36-50
209,2022-03-09,12:22:00,61,Female,30.0,Electronics,4.0,50.0,14.0,200.0,144.0,3.0,Wednesday,12,26-35
435,,13:41:00,113,Female,30.0,Beauty,3.0,300.0,108.0,900.0,576.0,,,13,26-35
777,2022-10-09,15:07:00,54,Male,48.0,Electronics,3.0,50.0,17.0,150.0,99.0,10.0,Sunday,15,36-50
854,2022-01-10,15:42:00,84,Male,29.0,Clothing,1.0,50.0,22.0,50.0,28.0,1.0,Monday,15,26-35
890,,14:44:00,76,Male,34.0,Electronics,2.0,25.0,13.5,50.0,23.0,,,14,26-35
1209,2022-06-12,12:37:00,55,Female,30.0,Electronics,4.0,50.0,23.0,200.0,108.0,6.0,Sunday,12,26-35
1435,,13:31:00,61,Female,30.0,Beauty,3.0,300.0,114.0,900.0,558.0,,,13,26-35
1777,,12:06:00,74,Male,48.0,Electronics,3.0,50.0,19.5,150.0,91.5,,,12,36-50
1854,,16:53:00,109,Male,29.0,Clothing,1.0,50.0,22.5,50.0,27.5,,,16,26-35
1890,,14:20:00,51,Male,34.0,Electronics,2.0,25.0,6.25,50.0,37.5,,,14,26-35
865,,14:49:00,78,Female,42.0,Clothing,1.0,300.0,108.0,300.0,192.0,,,14,36-50
1865,,14:52:00,107,Female,42.0,Clothing,1.0,300.0,156.0,300.0,144.0,,,14,36-50
662,2022-03-12,12:40:00,100,Male,48.0,Beauty,2.0,500.0,145.0,1000.0,710.0,3.0,Saturday,12,36-50
1662,,12:38:00,106,Male,48.0,Beauty,2.0,500.0,240.0,1000.0,520.0,,,12,36-50
309,2023-12-10,15:39:00,78,Female,26.0,Beauty,1.0,25.0,9.0,25.0,16.0,12.0,Sunday,15,26-35
544,,13:46:00,95,Female,27.0,Electronics,1.0,25.0,10.25,25.0,14.75,,,13,26-35
